time,temperature,rain,snowfall,dew_point,relative_humidity,precipitation,snow_depth,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,es_load_actual_entsoe_transparency,es_load_forecast_entsoe_transparency,es_solar_generation_actual,es_wind_onshore_generation_actual,temp_aug,es_load_actual_entsoe_transparency_aug,es_load_actual_entsoe_transparency_lag1,es_load_actual_entsoe_transparency_lag2,es_load_actual_entsoe_transparency_ma3
2015-01-01 15:00:00,0.4184914841849148,0.0,0.0,0.5054347826086957,0.6179775280898877,0.0,0.0,0.1781376518218623,0.1463414634146341,0.1504178272980501,0.1559888579387186,0.2432432432432432,0.249507275548287,0.2620078248564055,0.4650602409638554,0.166135017251481,1.315363252669436,0.23943618334031638,0.266700213863379,0.314672705162075,0.27696006485791363
2015-01-01 16:00:00,0.4184914841849148,0.0,0.0,0.5081521739130436,0.6292134831460674,0.0,0.0,0.1862348178137651,0.173170731707317,0.1225626740947075,0.1225626740947075,0.2220077220077219,0.2699710655428355,0.2754515941063847,0.220933734939759,0.1757047067248226,2.622680250617315,0.2832075747454717,0.249507275548287,0.266700213863379,0.26205951831816715
2015-01-01 17:00:00,0.4063260340632603,0.0,0.0,0.5217391304347827,0.6741573033707865,0.0,0.0,0.1740890688259109,0.2292682926829268,0.1309192200557103,0.128133704735376,0.2084942084942085,0.3891055478676564,0.400274702405727,0.0608433734939759,0.1799362020701777,-0.02764064416498979,0.38905938610187024,0.2699710655428355,0.249507275548287,0.30286129631959297
2015-01-01 18:00:00,0.3917274939172749,0.0,0.0,0.5217391304347827,0.7078651685393259,0.0,0.0,0.242914979757085,0.3121951219512195,0.1559888579387186,0.1587743732590529,0.2142857142857142,0.4550677234033631,0.4641222009489719,0.020933734939759,0.1896360914002994,0.20443135161632295,0.45397253645190877,0.3891055478676564,0.2699710655428355,0.37138144560461833
2015-01-01 19:00:00,0.3844282238442821,0.0,0.0,0.5217391304347827,0.7191011235955056,0.0,0.0,0.2874493927125506,0.3560975609756097,0.1337047353760445,0.1420612813370473,0.2567567567567567,0.4967501153184888,0.5459918421709814,0.0150602409638554,0.2029815767202656,0.05758957797709324,0.48729877424834855,0.4550677234033631,0.3891055478676564,0.4469744621965028
2015-01-01 20:00:00,0.3771289537712895,0.0,0.0,0.5217391304347827,0.7303370786516854,0.0,0.0,0.3198380566801619,0.3804878048780488,0.128133704735376,0.1364902506963788,0.2915057915057915,0.5201073510294796,0.5566885873636894,0.0112951807228915,0.2195820584597357,0.12253287834593607,0.5177050342649911,0.4967501153184888,0.4550677234033631,0.49064172991711047
2015-01-01 21:00:00,0.3698296836982968,0.0,0.0,0.5190217391304348,0.7528089887640449,0.0,0.0,0.3319838056680161,0.3926829268292683,0.1838440111420612,0.181058495821727,0.3127413127413127,0.4974629932486267,0.5157745775409973,0.011144578313253,0.2283705487923963,0.37659929336571685,0.47597124848662364,0.5201073510294796,0.4967501153184888,0.5047734865321983
2015-01-01 22:00:00,0.3625304136253041,0.0,0.0,0.5163043478260869,0.7528089887640449,0.0,0.0,0.3157894736842105,0.3804878048780488,0.1866295264623955,0.1949860724233983,0.3127413127413127,0.4038243804252108,0.4255806209939231,0.008433734939759,0.2296074474318078,1.0507878182246722,0.3995214223466414,0.4974629932486267,0.5201073510294796,0.4737982415677724
2015-01-01 23:00:00,0.3600973236009732,0.0,0.0,0.5135869565217391,0.7640449438202247,0.0,0.0,0.3198380566801619,0.3780487804878049,0.1643454038997214,0.1782729805013927,0.3185328185328185,0.2989893906990397,0.2744942978440022,0.0072289156626506,0.2187357593906646,0.058231410448466525,0.29124594018877115,0.4038243804252108,0.4974629932486267,0.40009225479095906
2015-01-02 00:00:00,0.3576642335766423,0.0,0.0,0.5135869565217391,0.7640449438202247,0.0,0.0,0.3603238866396761,0.4121951219512195,0.116991643454039,0.1420612813370473,0.3127413127413127,0.1976349226317776,0.180138183634396,0.0073795180722891,0.2010285788685632,0.5650625635163168,0.1962094694992088,0.2989893906990397,0.4038243804252108,0.30014956458534264
2015-01-02 01:00:00,0.3600973236009732,0.0,0.0,0.5135869565217391,0.7640449438202247,0.0,0.0,0.3522267206477733,0.4121951219512195,0.1225626740947075,0.1364902506963788,0.2992277992277992,0.1395144043275884,0.1199950054108048,0.0072289156626506,0.1962111841676974,0.9034517332217571,0.141677042844103,0.1976349226317776,0.2989893906990397,0.21204623921946855
2015-01-02 02:00:00,0.3454987834549878,0.0,0.0,0.5108695652173914,0.7865168539325843,0.0,0.0,0.3117408906882591,0.3853658536585366,0.1337047353760445,0.1504178272980501,0.3050193050193049,0.10743489747138,0.0901107133938232,0.0072289156626506,0.1836468979884122,0.5483481226863962,0.10945066678714063,0.1395144043275884,0.1976349226317776,0.14819474147691533
2015-01-02 03:00:00,0.3454987834549878,0.0,0.0,0.5108695652173914,0.7865168539325843,0.0,0.0,0.3279352226720647,0.3999999999999999,0.1587743732590529,0.1671309192200556,0.2915057915057915,0.0977900784165722,0.0763339715308415,0.007078313253012,0.1906125903261506,0.4160604811437225,0.09494492186385053,0.10743489747138,0.1395144043275884,0.11491312673851355
2015-01-02 04:00:00,0.3454987834549878,0.0,0.0,0.5108695652173914,0.7865168539325843,0.0,0.0,0.3481781376518219,0.4195121951219512,0.1866295264623955,0.192200557103064,0.3050193050193049,0.1234956178974294,0.1022642137684175,0.007078313253012,0.2030466766486557,1.2622914143348383,0.1274607665525775,0.0977900784165722,0.10743489747138,0.10957353126179387
